UniProtID,scale
P25098,64.38994705498047
P25100,67.28094548557804
P25101,77.20859681524087
P25106,80.30466117408058
P25116,73.93465807037562
P25311,80.1729470903259
P25440,58.59190898016771
P25445,72.79822017406552
P25685,93.28425633392656
P25686,90.34603367326719
P25705,93.59573549138467
P25774,100.80957557546576
P25791,139.63552327604486
P25800,135.50499602196533
P25940,51.68073710660687
P25942,62.648857096482985
P26006,62.33474659613719
P26010,59.8268324388982
P26012,71.66719243619382
P26196,101.2745985167375
P26232,79.91253149139384
P26358,69.15217467001932
P26371,111.00507013168827
P26374,79.09093293883058
P26378,69.95720319283565
P26439,132.09557383969064
P26440,75.7849721678974
P26441,109.66550183004236
P26583,125.25402944030587
P26641,107.65803247143549
P26715,78.69475251819175
P26717,73.34008355057736
P26718,89.33399901840389
P26842,53.93939139279649
P26885,85.40568116947202
P26951,58.111774291192454
P26992,77.37733450051238
P26998,124.78865791616548
P27037,78.43687139696465
P27144,178.25833768743124
P27216,138.33609381378525
P27352,93.49882006156643
P27449,140.84211364516563
P27469,75.51213464425668
P27482,148.94852794510413
P27487,80.12166655851304
P27540,55.784472050218135
P27544,112.27118546262417
P27658,68.43060373307699
P27695,98.19627868228554
P27701,107.91252404111249
P27707,155.86005247201481
P27708,57.859217681468834
P27797,53.81175763982712
P27824,70.71170611219466
P27918,67.37222648699642
P27930,46.95448086953636
P27987,54.446381147142965
P28039,112.85018207204278
P28068,70.37171658133401
P28161,164.55492076182955
P28221,70.15963239982129
P28222,73.13052409923114
P28223,67.19579991713204
P28288,79.78033855822672
P28300,63.25642167357855
P28324,65.64696063899585
P28325,91.21029678741077
P28329,67.26986665084841
P28330,102.51339490514147
P28332,129.43662949837568
P28335,85.0005368919153
P28356,69.5858954529459
P28358,76.79546632028085
P28472,49.3882258336978
P28476,55.37764440878068
P28562,97.19725324464008
P28566,87.4572308663515
P28676,125.80338089311849
P28715,60.734547256225966
P28799,78.79380398871865
P28838,102.20021790462977
P28845,118.53367899754363
P28906,65.65782117584217
P28907,82.37347137925009
P29016,86.46802468300784
P29033,129.69766889088734
P29083,75.51791417471632
P29084,87.21741356000253
P29218,148.97000073875807
P29274,84.93844986974277
P29275,80.91160715701342
P29279,70.45803317766105
P29317,53.72726701603934
P29320,55.9381800594627
P29322,54.24164720390778
P29323,58.622036764379786
P29373,203.3834991582678
P29374,57.675727257559885
P29375,54.44600261861878
P29376,77.73037861710435
P29400,47.15788657238806
P29459,127.07198135491679
P29460,82.3658975401901
P29466,104.67374002473213
P29536,69.29219109487076
P29692,83.20229516199699
P29762,208.82221466250303
P29965,81.34800445022158
P29972,139.56952917712604
P29973,62.20965933778635
P29992,92.51331641989073
P30038,93.19480569247055
P30040,73.08829851400868
P30043,183.5963909103727
P30046,197.96812961514559
P30047,259.0136294361165
P30049,124.54803620521503
P30084,97.11925246229171
P30085,197.35009869216634
P30203,77.83434710351807
P30260,66.84747713563577
P30273,100.74600698705837
P30279,146.56477623689747
P30281,125.42281450871121
P30304,60.31272150751579
P30305,68.22074109211239
P30307,57.95932517572812
P30411,87.1307696974434
P30511,60.244593677361856
P30518,82.18437957949332
P30519,76.5717362538377
P30520,120.39466597979332
P30530,59.21120268285545
P30532,72.66506640401397
P30533,71.56678617032827
P30542,84.7976991824939
P30550,72.8091684129514
P30556,64.78214888613931
P30566,94.80786275799251
P30622,45.62988389771724
P30679,101.52423657310041
P30711,176.44342338081108
P30793,106.07539917856104
P30837,102.27415484852622
P30838,93.47034235829409
P30926,52.95621266181793
P30939,82.1114033017161
P30968,113.95442588039664
P30988,75.6002470821706
P31025,121.00710653781556
P31146,102.89068959090551
P31150,136.44787387548502
P31249,73.59658893276779
P31260,64.53931260187736
P31268,99.35451450070323
P31269,93.64636378838402
P31270,75.1929697896949
P31271,70.56865567760522
P31273,92.79236201439365
P31274,84.24864359429412
P31276,70.61446202991965
P31277,83.72120949656261
P31327,80.64168603130365
P31358,178.72961114901275
P31371,89.07027768831333
P31415,81.86401470836228
P31513,116.4409114395735
P31629,40.44280043943297
P31644,61.335961901070796
P31689,78.54744652860549
P31749,122.72548800504826
P31751,111.64030559102139
P31785,66.0770493129931
P31937,109.57686085715868
P31939,90.06837964671503
P31941,156.6581020687451
P31942,87.235322829137
P31943,88.47463771436918
P31944,138.218638343544
P31994,61.04591548208924
P31995,62.80792457343202
P31997,69.22938014334424
P32004,70.02355930523949
P32019,59.297441062529316
P32121,96.16725470624742
P32189,90.23426208230336
P32238,73.13012037083531
P32239,65.00163863448032
P32246,86.91832702966099
P32248,91.369124338378
P32249,85.35928859398928
P32297,53.00383018464742
P32298,96.54108359687609
P32302,68.54448603663388
P32314,75.24958472295353
P32320,173.32244834327528
P32321,133.49300096165084
P32455,83.96160655842165
P32456,76.53574789961162
P32519,62.2016758901368
P32754,140.7126852330242
P32780,79.2629974255427
P32881,115.46436835962105
P32926,51.3596626618374
P32927,46.167492714029414
P32929,125.87716214520206
P32942,39.16006432245865
P32970,74.66106785406392
P33076,74.33852666931898
P33121,84.10788968080469
P33151,46.91393198545347
P33176,50.11669225258912
P33240,65.90660672468802
P33241,73.74015063034663
P33260,115.81091328197668
P33261,120.32691422098894
P33316,83.90200265711057
P33402,69.88422008121255
P33527,65.81444011260905
P33552,205.7436459392536
P33681,48.698278142545895
P33778,127.58075270230151
P33897,68.92985195834262
P33947,168.938571649574
P34059,75.08143926432267
P34810,75.57035962777053
P34820,88.89331187739704
P34903,63.465430315112044
P34913,114.92643833527119
P34931,84.15944404849165
P34932,64.52587460189662
P34947,84.34200839380394
P34969,69.7616426041372
P34972,83.17528467961974
P34998,71.0737322961945
P35052,64.78970444442686
P35070,87.98090001406074
P35212,84.96483794311486
P35218,89.06626709837514
P35219,84.2864430889043
P35221,81.5879424418893
P35222,71.01078582838721
P35225,101.89354050316187
P35226,78.86040313307565
P35269,74.15210368803072
P35318,57.98483350217853
P35348,73.16287121071595
P35367,73.71787300719564
P35368,53.414281116985386
P35414,57.818386548183575
P35452,84.9110475111101
P35453,72.80678863617135
P35462,70.04802362266626
P35475,67.78374833811459
P35520,96.81477475269618
P35523,73.19928517498789
P35527,42.11220517146012
P35557,118.95078367191324
P35568,56.31220335316074
P35573,71.62120111424971
P35575,110.78172627852024
P35606,64.49602869353929
P35609,56.03207783177012
P35611,68.78649875813142
P35612,67.78285538784
P35613,61.372609745304096
P35626,95.56798907078661
P35637,61.80424658007475
P35659,58.41405948590464
P35670,69.37822063081391
P35680,57.48414445325122
P35754,237.28200376670011
P35790,77.19617317310478
P35858,97.65662651311092
P35869,68.80017734009527
P35900,45.587398356496784
P35908,46.2825787711587
P35914,102.97959047636613
P35916,46.793833386408615
P35968,54.91534605955057
P36222,93.6093717626844
P36268,96.24509454432015
P36269,87.27469896255178
P36382,83.37936935405871
P36383,82.54692899121096
P36404,177.95660687041092
P36405,186.56643012190577
P36542,90.01376537218769
P36543,67.33354518185172
P36544,53.38710642795537
P36551,93.63209363209363
P36575,117.68608713683612
P36776,73.45185846296235
P36888,69.24942381314294
P36894,77.44060126322094
P36896,81.31733954223012
P36915,96.19196368080976
P36941,50.200941404726024
P36957,66.08151332643287
P36959,149.0037905988792
P36980,67.0668574997863
P37023,84.32369690889273
P37058,124.0096812849488
P37059,102.32728956040734
P37235,152.58554142737813
P37268,122.84626576886056
P37288,79.1978903527627
P38117,147.29984568924453
P38398,50.95899037696754
P38405,88.83009926598656
P38432,63.10087736279132
P38435,84.49982123633609
P38484,54.35302762519832
P38570,47.61982705198888
P38571,110.41109197059774
P38606,104.93551738311794
P38646,71.0876153843409
P38919,103.84720820306742
P38935,70.61429784372966
P38936,105.66498728007004
P39059,57.53571088127848
P39060,45.319480602670936
P39086,51.007651655701295
P39656,69.35733355167918
P39687,65.27887338918036
P39748,100.24810355797587
P39880,34.88825863324583
P39905,93.1141563041999
P40121,131.50420587579578
P40123,93.87059788393412
P40126,56.536573667075935
P40145,67.8584149657521
P40189,47.94495546514057
P40197,67.4770263838455
P40198,60.370856947011575
P40199,56.66817349876903
P40200,67.71506361936989
P40227,104.56910374930234
P40259,62.67710587110618
P40305,152.68206032324758
P40313,100.76974279188053
P40394,127.89107960582501
P40616,153.57158262686195
P40617,110.4262737739462
P40933,142.3256803055195
P40939,104.6913325317152
P41002,72.4281271603441
P41091,127.83896600643062
P41134,117.93041211251438
P41159,104.75108468651877
P41161,65.11697909394928
P41162,64.07686193481881
P41180,58.89656259975757
P41181,98.41483841683488
P41182,61.72354456321703
P41208,117.81070050345987
P41212,70.12476139281549
P41214,87.57320776792493
P41217,50.04334841726432
P41223,162.3208318593271
P41229,62.803372380666765
P41235,80.04943945707628
P41238,139.4421899177869
P41240,124.5956306016284
P41250,84.16810801559441
P41252,65.84605172968674
P41439,117.55771372421806
P41567,136.81426011425762
P41586,81.17445535099863
P41594,49.665319173775764
P41595,70.21555046876615
P41597,74.0529771053109
P41970,70.58030372706996
P42025,132.48400053198563
P42081,46.44843405925548
P42126,119.09578718824379
P42127,88.20187381806146
P42261,49.74703276830253
P42262,43.80374488134773
P42263,52.20144129310316
P42330,152.66879723623256
P42331,64.49604539684897
P42357,83.8745868860816
P42566,47.56968215158924
P42574,96.05574699152727
P42575,83.02480341198186
P42658,66.2494860438014
P42684,59.275104521793665
P42685,115.62053284368231
P42694,58.437314873187
P42701,45.351356977967015
P42702,45.12822386264143
P42704,87.24329912827046
P42765,146.22615959365936
P42771,120.2552404885823
P42772,155.6166383843456
P42773,158.5978304348078
P42830,110.65385386634306
P42892,79.04502831361754
P43026,93.44512872359458
P43080,122.55713049637949
P43146,54.36401471619432
P43155,91.05906519926008
P43220,63.30193479064543
P43234,129.81427391023013
P43235,99.37529708424088
P43250,83.33007646763737
P43251,95.15575191509906
P43268,67.34377268967248
P43304,77.60942933025916
P43320,140.53645730374316
P43353,114.89192712370104
P43355,64.63383749447124
P43626,91.0222388564033
P43627,103.94387426135626
P43628,73.71727947064014
P43629,74.06100654554972
P43630,79.27116699295141
P43631,84.88086226212585
P43632,76.29107391543297
P43652,91.90032376976842
P43657,91.48423768486361
P43681,57.52811115024806
P43694,64.23126026839024
P45381,126.88970206318662
P45844,85.78549142156453
P45954,89.65180783335897
P45973,103.30705463007311
P46089,117.07356332710944
P46091,88.8378279642488
P46092,69.41275342502713
P46095,89.31253354552864
P46098,48.04340599252346
P46100,53.97227292723025
P46108,104.99924508687741
P46109,103.15668311379117
P46379,60.14017303127754
P46439,169.02749840703245
P46527,77.01485783642741
P46663,79.91049037286662
P46695,71.27639448545332
P46736,92.84234965890698
P46926,131.40520209613618
P46940,52.636527006453086
P46952,132.52968705264536
P46976,107.54968406658423
P47211,79.51448287559022
P47710,90.88436764410707
P47755,119.06840683573506
P47756,102.73365627361957
P47775,76.58074510725963
P47813,107.34981985784242
P47869,55.03489337515367
P47870,56.96936905430044
P47871,67.11859645082953
P47895,114.87715127574135
P47901,65.97950031066719
P47902,79.68319826307338
P47928,90.19344468054652
P47929,211.61102090883784
P48023,79.64795815370948
P48047,89.61511425965932
P48048,72.0870761935219
P48050,80.05891208043232
P48051,60.077352756728075
P48052,132.46791199664378
P48058,53.01592852788773
P48059,70.88274919303804
P48060,104.48001143824138
P48061,121.99264595916455
P48165,60.85645565434457
P48167,64.02035021874629
P48169,59.22357429136861
P48200,91.15508342166261
P48201,92.36226157970944
P48357,48.72333784352165
P48444,98.9010343122374
P48448,107.298443053907
P48449,119.31102840634512
P48506,102.27009763215645
P48507,153.30081127851466
P48509,110.8893355272819
P48544,79.0997604870148
P48546,82.93944583322508
P48547,72.96567621656973
P48549,69.54077645519658
P48551,51.66167309714506
P48637,136.4168741581166
P48643,93.76386601248487
P48668,42.85950211708421
P48723,100.7909463118211
P48728,101.42093764910543
P48729,84.87210879364592
P48730,67.75948469479569
P48735,91.13154343520053
P48742,65.05464697134387
P48960,47.158851018079204
P49069,66.36272057713924
P49184,107.28745532288579
P49189,100.28117262830006
P49257,70.72101145295267
P49326,131.98428230583914
P49327,64.54677314083646
P49336,75.59130681516716
P49354,89.65253077975376
P49356,95.0589186596062
P49366,91.21739945170692
P49368,90.6660530926026
P49407,86.44963077924109
P49418,68.7341872629918
P49419,81.07904494533834
P49427,97.84677169181556
P49441,124.66487499487523
P49447,114.53053031618954
P49448,90.77184652989504
P49450,89.29785966372741
P49588,83.55680357030758
P49589,58.14853199454876
P49590,95.88359772633135
P49619,86.88865332789143
P49639,73.61109879514369
P49640,67.114447017713
P49662,90.09108345832077
P49674,92.91804582003523
P49682,82.51368870449491
P49685,101.65440340580915
P49703,115.34044904988798
P49711,66.95994913301561
P49715,77.743411665364
P49716,74.90363372109636
P49747,68.14852014780078
P49748,93.66066647506048
P49753,70.73026299533333
P49759,89.04905337859216
P49760,63.6317007885741
P49761,65.15785126613608
P49770,130.30577461248393
P49771,75.31232911692982
P49773,221.03206008982517
P49789,180.0010834608544
P49840,77.13475755296314
P49841,89.60005710529956
P49862,96.55802508540245
P49863,102.39743585368278
P49913,68.58250338276584
P49915,105.77652858158538
P49916,67.09081914028896
P49917,72.47105252926757
P49918,75.43370393574895
P49961,76.29577652231391
P50052,99.52808677215005
P50053,150.82909981566743
P50135,158.24001093918662
P50148,96.5631319055217
P50150,133.20122865057036
P50151,130.20569355029124
P50213,129.15564295121325
P50238,154.34612420554092
P50395,124.92290661777368
P50402,68.39421963647884
P50406,73.7942242476583
P50416,92.28773122905906
P50440,86.6373796740265
P50458,68.44472426596184
P50461,108.57226164542277
P50548,61.31494977348827
P50549,62.583089391683245
P50553,81.52276690988177
P50570,66.50288189978934
P50613,121.20824524523836
P50747,94.60708739426798
P50748,55.92853703583928
P50750,111.96371796613656
P50895,44.986094125398864
P50990,90.92858505541169
P50991,102.26470950807102
P50993,69.85885491158325
P50995,76.92396318808703
P51114,56.81225412084622
P51116,58.48075409205572
P51124,96.98934075240183
P51161,230.7325770067363
P51164,99.33980305543227
P51397,135.70556657720323
P51398,85.6162801187257
P51451,92.70176060043401
P51452,137.39618362631222
P51460,107.5424063630823
P51530,83.00973210284646
P51553,94.93935186819516
P51570,150.11123165786736
P51572,74.68757913764128
P51589,93.66332956052514
P51610,45.44256027813014
P51617,62.24237277452041
P51636,74.97400833527564
P51648,101.30670404833364
P51649,100.71471402076915
P51654,72.41630769672763
P51659,86.46353954698827
P51671,115.15204760024376
P51674,84.36937048948889
P51677,89.4992241312329
P51679,59.73880488711154
P51681,84.36866163985054
P51684,102.57473555589412
P51685,73.92335120965258
P51686,70.29644967317545
P51690,80.7397076461395
P51693,49.095167821323464
P51787,57.42851966818323
P51788,70.7435982314214
P51790,75.10940526363729
P51795,77.16967112388392
P51797,78.14501483688649
P51798,84.87461662535291
P51800,88.54061266169784
P51808,164.29740614050314
P51810,80.09918995662127
P51813,86.98260203359024
P51816,60.186223944545205
P51825,55.21506860400793
P51826,58.19506608673999
P51828,69.89508810054514
P51841,53.91196001458049
P51857,159.50750336677626
P51858,79.72773895066395
P51861,71.42236847463789
P51878,100.76960823369171
P51884,129.4256714003997
P51911,84.72750150411619
P51946,118.40011547297446
P51959,118.34383974715227
P51991,73.0710737407636
P52272,62.72534654914731
P52292,83.40275838140842
P52294,88.40075847291904
P52333,66.81196076093642
P52429,80.02569184198539
P52565,151.61536300273386
P52566,110.90975626929416
P52594,63.718705625775925
P52597,80.00092517517292
P52655,78.43345984660115
P52657,194.4032623697144
P52732,39.6350283806938
P52757,75.42343698939594
P52789,75.44529701862736
P52790,66.86402152305976
P52797,106.46864316232008
P52798,129.27116423353553
P52799,79.67482374710097
P52803,116.64393695020054
P52824,81.33511490790175
P52895,149.6950309254889
P52907,112.17968872889554
P52926,78.72838245237384
P52943,112.18423172341816
P52954,77.240874842928
P52961,77.68302957726401
P53004,155.35953618119555
P53355,74.47789885410106
P53365,62.60692197499522
P53367,65.72177470284028
P53396,79.326945665345
P53420,47.319414943322755
P53539,78.03081580035284
P53567,78.44808639682182
P53618,80.5861898722917
P53621,52.43097892110295
P53634,93.11981410497637
P53667,92.29483166761455
P53671,85.34651080652735
P53672,146.34447902129872
P53673,182.08451501699258
P53674,111.44494904988647
P53675,53.468200429060765
P53677,134.60464215779245
P53680,167.99152368529462
P53701,91.5026781705402
P53708,56.82701473797353
P53990,81.9787847213204
P54105,83.72172456059313
P54108,106.93843738193958
P54132,57.63118796335049
P54198,73.9556657051673
P54252,76.65188252904969
P54253,59.540269765070164
P54257,47.22857943809178
P54259,53.62953018041452
P54284,60.55321902218327
P54289,60.01295991991743
P54652,102.09353468724065
P54687,98.03918326610571
P54707,77.94564148093488
P54709,94.97878824936652
P54710,98.37003994971465
P54753,61.522205505532426
P54756,53.601637686240856
P54760,73.51100156868188
P54762,63.03518519202869
P54764,52.994739187372346
P54793,88.21067462055888
P54803,94.58897326953584
P54819,128.94798240725945
P54826,66.95180155729999
P54840,77.05363223249554
P54849,152.24168739557854
P54851,162.45649059985598
P54852,141.28431268984755
P54868,86.69295175226691
P54886,74.5572507588597
P54922,158.58091436597002
P55008,139.22981175332973
P55010,86.43734052237647
P55039,119.41973271483371
P55040,73.2150098813898
P55056,101.79497703350076
P55060,95.20750371999887
P55064,146.6215684546919
P55075,93.62600910117105
P55084,90.66889191316587
P55085,84.61783652340175
P55087,92.30059901278896
P55103,77.55781672563408
P55107,70.76266447473107
P55196,52.61117803315662
P55199,67.46855143234616
P55201,62.194638855136425
P55210,83.04501408388708
P55211,104.51739697303589
P55212,91.41014066565819
P55259,65.20579783973956
P55263,109.16186377955016
P55265,64.1284282523862
P55268,44.885234420943114
P55273,149.2209331665102
P55283,55.09948234937618
P55285,45.05570106135183
P55286,49.04211662067432
P55287,50.59686950399071
P55289,49.8038040083938
P55290,57.74958406732875
P55291,51.07817477271007
P55316,65.89140087648542
P55317,63.55322955050824
P55318,69.159337785833
P55344,132.83752962332576
P55773,121.57534062671077
P55774,132.99700921108513
P55789,78.7696318924195
P55795,81.5132702324009
P55884,71.7124540136252
P55899,75.8806121569713
P55957,125.85537104577206
P56134,126.53735409960076
P56159,90.16197939513076
P56177,88.65367217242094
P56178,78.08945534225407
P56179,101.8455031630829
P56199,58.028347389031005
P56202,128.6810385763883
P56211,94.29437488811297
P56277,212.1407593832114
P56377,138.35540729701927
P56378,118.38189680620513
P56381,186.56770899528394
P56385,127.91663985008948
P56470,136.34022952360127
P56524,60.41380885673354
P56537,144.39162592023013
P56539,112.25295968778275
P56545,70.19452227650548
P56555,123.41703868844816
P56559,163.22606595941016
P56696,64.21246782147972
P56746,79.89781008081158
P56747,88.74088099475443
P56748,83.4927115598861
P56749,81.33078255855547
P56750,83.71992327143906
P56817,72.07209710155547
P56851,119.63784011338646
P56856,85.61699831417882
P56880,98.57961043136416
P56915,76.66998731037526
P56937,138.90280655432895
P56945,64.89888762023217
P57058,70.93184923678069
P57076,76.86611370750549
P57087,60.06998542324123
P57678,66.26291463612375
P57679,64.36362670229558
P57682,84.15692995467619
P57730,249.92469496757653
P57737,85.10373346852234
P57739,90.6986640203566
P57764,110.77209775843303
P57772,85.96156794754867
P57773,57.780932186578376
P57775,113.35342745587835
P57789,68.31498903445848
P57796,81.20207217934437
P58012,67.17440857357582
P58166,97.94712706498277
P58215,88.08041989972483
P58335,60.10630630995925
P58397,53.56415715165106
P58499,88.3130891013354
P58505,84.13250215046708
P58549,82.51907217734856
P58658,76.59693387490333
P58876,123.54883200848857
P59103,115.86706939644503
P59510,58.791078976527274
P59665,139.15453481757805
P59666,129.97817889692809
P59768,128.18377003997352
P59780,113.39027810661663
P59826,80.0347653068616
P59901,64.07828643444421
P59990,119.45112213981419
P59991,210.6751067506022
P59998,139.87373907573408
P60002,122.8516047105099
P60006,106.95861394904445
P60022,116.77857035055568
P60033,129.57220176457503
P60228,86.5339804516309
P60329,131.73725232361548
P60331,62.83703999423095
P60369,73.74241276051505
P60370,68.88702758503939
P60372,61.05179094091962
P60409,63.24715856508172
P60410,59.058590555171165
P60411,78.0615021202007
P60412,60.97673427587311
P60520,206.2622142090932
P60568,129.53540332222215
P60709,131.84867893115853
P60827,72.95283544736644
P60842,109.05234792341041
P60893,93.0672909001973
P60953,148.9352998659182
P60981,189.60717903543798
P60983,183.03802784427543
P61024,177.5751644279518
P61073,78.443376645213
P61158,120.31426466550644
P61160,131.7546625132165
P61163,132.17956036356216
P61201,73.68505518638912
P61204,174.38820318391404
P61221,120.00803597704416
P61296,101.58072555202088
P61328,102.42393822635191
P61371,73.60633405657865
P61421,150.1298823432957
P61604,187.84575435721723
P61626,138.16644327048678
P61769,139.70493404741737
P61803,146.12115631996204
P61923,127.40863298715537
P61952,122.08605809942499
P61962,149.10994814554692
P61966,144.88857867533753
P61968,86.88595534540401
P61978,64.36887374476628
P62310,114.96483911432541
P62312,221.20642189040834
P62324,108.76381937112706
P62330,150.39550286062516
P62495,78.84632140331539
P62508,76.270993857754
P62633,136.68634110266635
P62736,130.29109688212392
P62805,105.18290081814291
P62807,122.18263457483292
P62873,129.43072978841514
P62879,143.98815424345258
P62942,216.2524430635664
P62952,146.6989427337791
P62993,139.33325183449318
P63010,81.22607813315912
P63096,95.55467816836855
P63167,240.74730454823847
P63172,178.0388946776739
P63211,127.85650971989442
P63215,150.00831549712908
P63218,119.62451331065574
P63241,125.52893301656998
P63252,70.05937231127106
P63261,151.28040241201305
P63267,131.40451220210045
P67870,87.48490625339986
P68032,123.79592081631992
P68104,141.21922570449757
P68106,203.82203138714647
P68133,132.57641435069755
P68400,100.97741424432371
P68431,103.63232124901022
P68871,190.08491112935351
P69891,212.42712970871332
P69892,213.01276313880697
P69905,199.28151624582537
P78310,46.82041597909734
P78312,54.54463579992847
P78318,85.47265986070771
P78325,65.21273703029152
P78329,77.32149725452996
P78333,83.05871309903165
P78334,60.312151848691464
P78344,69.07645747609011
P78347,68.48258203550976
P78348,64.55790693649716
P78352,80.20193214940139
P78357,62.85891490650272
P78358,89.34218424500794
P78363,45.651450946185406
P78368,91.330137642051
P78369,83.68614938458603
P78371,103.79014350221966
P78385,44.24583546534766
P78386,37.38817146402124
P78396,86.6750563147996
P78410,42.18567709423816
P78411,59.925915562761
P78413,57.87793845170156
P78414,63.40127248172226
P78415,66.06041188761033
P78417,162.83908066532754
P78504,52.64856063404024
P78508,86.22178644530676
P78536,77.08853204201985
P78537,49.047305300040655
P78540,107.84393244285884
P78543,128.44182906526783
P78545,85.65871552514001
P78552,54.33351098565973
P78556,112.00542044118443
P78560,138.2393309716589
P78563,69.82817628913767
P79483,77.58065131637869
P80075,110.80013550322388
P80098,110.23241171998411
P80108,105.71030157663779
P80162,94.63716835144068
P80188,121.75982165653177
P80217,89.27348964496305
P80365,99.85082326265393
P80370,57.96431387585841
P80404,103.29783316488734
P80723,83.66352305158895
P80748,113.03665641044634
P81172,148.2030124089482
P81274,76.05356800383082
P81408,56.78259533631602
P81534,152.44910329710314
P81605,103.2318226711171
P82279,45.37869356225791
P82970,61.378601208462186
P82987,52.50122516379121
P83105,71.70054698281608
P83110,78.72434325228338
P83111,83.04828193826722
P83369,69.33789726449514
P83436,60.68683150478519
P83916,79.39236136459955
P84074,153.17409476877052
P84077,156.4358156562642
P84085,157.3689822723497
P84090,211.99180453532432
P84243,109.32945553547624
P85037,58.14843152257077
P85298,80.18284912410124
P86790,94.93406069270733
P86791,95.59897419416406
P98082,60.25364827898669
P98095,48.25949649180113
P98153,53.972813338270065
P98171,49.218287967365306
P98172,77.43198123699241
P98173,109.22503787224225
P98174,68.09787428758683
P98177,71.59849312330532
P98187,84.11359967262014
P98194,86.16591026022064
P98196,76.93293866286338
P98198,63.91713702984663
P99999,249.5536880764283
Q0D2I5,53.52272793702221
Q0JRZ9,59.3656839148634
Q0P5N6,125.86819796819107
Q0P5P2,85.8877720989863
Q0P6D6,60.733101658188126
Q0P651,103.40572269836267
Q0PNE2,156.95470679205894
Q0VAK6,70.03295027408224
Q0VD86,87.64806638926575
Q0VDD7,58.00689979789562
Q0VDF9,102.05081166351188
Q0VF96,39.904058540377825
Q0VFZ6,49.47775109685303
Q0VG06,69.6847474569805
Q0VGL1,173.10070553484522
Q0Z7S8,213.93966615997377
Q1ED39,63.52685942170224
Q1HG43,69.61359041122526
Q1KMD3,68.6446582515239
Q1L5Z9,62.02890837332776
Q1MSJ5,50.45014938938207
Q1MX18,81.50012956278466
Q1RMZ1,75.96554333890849
Q1W6H9,78.50972355294229
Q1X8D7,56.59226043173014
Q2KHM9,57.02242055866937
Q2KHT3,65.84425507838009
Q2KHT4,65.97090101238979
Q2KJY2,49.357276914688185
Q2M1P5,53.718595928335226
Q2M1V0,73.02036016998973
Q2M1Z3,50.605216004995235
Q2M2I5,46.41422920805356
Q2M2I8,61.20866948476601
Q2M2Z5,48.144754097276774
Q2M3D2,73.47507679149948
Q2M3G0,77.61045241485388
Q2M3T9,94.36032923175367
Q2M243,37.862957078995265
Q2M329,36.39943674275694
Q2NKJ3,66.27033460189895
Q2NKX8,66.03720500779733
Q2NKX9,92.77998239452623
Q2PZI1,94.77458569931919
Q2T9L4,75.8440715511396
Q2TAA2,124.42657318898652
Q2TAA5,104.20468198187767
Q2TAC2,31.110611638186633
Q2TAP0,90.99054846551222
Q2TAZ0,49.8966170644696
Q2TB18,84.72891976996333
Q2TB90,72.18408592915132
Q2TBA0,91.27985427290432
Q2TBE0,71.5867329659244
Q2V2M9,59.77620407969674
Q2VIQ3,39.100657004359434
Q2VPB7,74.03317742089877
Q2VPK5,87.47994318086415
Q2VYF4,74.97204919149625
Q2WGJ6,90.0383557333014
Q3B7J2,151.029370811222
Q3B7T1,54.33029157747489
Q3B7T3,72.52758050747883
Q3B8N2,98.44735878479041
Q3B820,62.434594384274014
Q3I5F7,158.31234733300593
Q3KP44,59.34492502864816
Q3KP66,59.52910306340261
Q3KPI0,64.88841025052032
Q3KR37,60.86663231916972
Q3LI72,129.86924672991665
Q3LI76,69.85896269271949
Q3MHD2,125.8639167358858
Q3MIP1,89.77402206917793
Q3MIW9,60.29525102457726
Q3MIX3,80.87299269769582
Q3SXM0,130.5647627684741
Q3SXM5,114.2514347446821
Q3SXR2,90.47952365827976
Q3SXY8,67.57470758856569
Q3SY46,62.151038547615585
Q3SY69,82.30698905174744
Q3SY84,39.36604799760437
Q3SYB3,71.8264053687063
Q3SYF9,97.59093386444215
Q3SYG4,75.12787423847355
Q3T8J9,50.79813702414635
Q3T906,57.88850768185533
Q3V6T2,29.41019055884851
Q3ZCQ2,71.66700681881309
Q3ZCW2,76.93629936093609
Q4AC94,52.41291061236172
Q4AE62,91.74377223674882
Q4FZB7,54.026756778368956
Q4G0I0,77.18757637225197
Q4G0J3,80.10100885017519
Q4G0M1,76.72580438045149
Q4G0S4,98.59052221898034
Q4G0W2,91.84986131429531
Q4G0X4,119.15851305068995
Q4G0X9,28.13054874974686
Q4G1C9,66.54744765186622
Q4G112,59.852961322434815
Q4G148,82.28655411705697
Q4G163,56.663111449108065
Q4G176,105.21261171695889
Q4KMG0,66.75069757573168
Q4KMQ2,67.08732193608245
Q4KMZ1,68.62931843354708
Q4L180,35.07334513200952
Q4L235,79.69143428312978
Q4LDG9,158.67919409889828
Q4LE39,51.44190386073723
Q4V326,91.84390966815613
Q4V328,29.16958748913154
Q4V339,97.3986056301529
Q4VC05,90.80040506309915
Q4VC31,146.20155220796298
Q4VC44,64.64807737122338
Q4VCS5,55.134621506940846
Q4VNC1,77.77949068645466
Q4ZG55,61.60123413810915
Q5BJE1,36.27011856682837
Q5BKT4,116.07719120537112
Q5BKX5,72.45904195951506
Q5BKY1,85.93269800151805
Q5BKY9,69.14372678925713
Q5BLP8,106.40753893256793
Q5BN46,85.56129449195524
Q05BV3,70.35978939482628
Q5BVD1,90.95922232225853
Q5D0E6,105.17589991504394
Q05D32,74.8290199225511
